,order_id,order_status,order_purchase_timestamp,order_approved_at,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state
394,dbe1de9b04777a1c1bf05fd0aeebde9a,unavailable,2017-06-07 15:50:50,2017-06-07 16:02:19,2017-06-28,14180,pontal,SP
395,d8b293a9c747dbce4a60f6c0bca37dd7,unavailable,2018-02-09 17:57:31,2018-02-09 18:20:28,2018-02-23,5573,sao paulo,SP
396,85a22eb264ad44ff56c4955a66876fed,unavailable,2017-11-20 16:10:58,2017-11-20 16:26:41,2017-12-07,22250,rio de janeiro,RJ
397,30a3bac324f40459c6d1a739bc811506,unavailable,2017-10-17 08:28:00,2017-10-18 03:07:55,2017-11-09,30380,belo horizonte,MG
398,3257d333ee8b3f21786b6270940d1fd4,unavailable,2017-02-13 17:18:58,2017-02-15 02:50:25,2017-03-14,20550,rio de janeiro,RJ
399,ea3a810bd6c5d5c071b28fcb8e39b9e7,unavailable,2018-01-22 10:24:32,2018-01-23 03:36:45,2018-02-06,11065,santos,SP
400,c60a44d6c46309c86882ffce00a0b412,unavailable,2017-02-15 11:25:14,2017-02-15 11:43:27,2017-03-14,1405,sao paulo,SP
401,735458a5d288ba55c03a10cb1b2dd481,unavailable,2018-05-03 14:15:19,2018-05-04 14:13:00,2018-06-01,60761,fortaleza,CE
402,36be874974d3616f9a1a763d0ac1d655,unavailable,2017-08-13 12:26:51,2017-08-13 12:43:35,2017-09-01,3973,sao paulo,SP
403,1dbe2e0c5594a384eac781a7e46c6011,unavailable,2017-10-27 16:13:11,2017-10-30 07:25:48,2017-11-10,13190,monte mor,SP
404,20ff9b4b339b20ef47cfcda736a17a52,unavailable,2018-01-11 11:59:41,2018-01-11 12:09:45,2018-02-09,21050,rio de janeiro,RJ
405,1982a20c2a9d116da964e488d59eebe7,unavailable,2017-02-08 16:14:48,2017-02-09 16:25:15,2017-03-09,28623,nova friburgo,RJ
406,8eeaa67e826a9308e63f4436bf00a8f2,unavailable,2018-01-05 09:12:11,2018-01-05 09:27:25,2018-02-07,59628,mossoro,RN
407,489b43fc6f7840318ee5d83ee35b86c1,unavailable,2017-03-06 19:06:47,2017-03-06 19:22:52,2017-03-23,18702,avare,SP
408,1768e7971ac449abce2917f608c8a69f,unavailable,2017-03-15 13:20:25,2017-03-15 13:20:25,2017-04-12,12238,sao jose dos campos,SP
409,52267d8c7f4a0227294efd0ef23fcefb,unavailable,2018-01-21 13:23:04,2018-01-22 13:50:09,2018-02-06,4677,sao paulo,SP
410,c224c9c2f8598269441c76eca7720448,unavailable,2017-11-21 11:34:01,2017-11-21 12:10:08,2017-12-12,31560,belo horizonte,MG
411,f05fbff4a434f4d0c1e09000bf45f06f,unavailable,2017-06-10 12:33:10,2017-06-10 13:02:14,2017-07-07,2616,sao paulo,SP
412,4af4d191d7e83818829a9af9ea7fcdfc,unavailable,2017-07-02 20:05:48,2017-07-04 03:50:14,2017-07-14,80220,curitiba,PR
413,2015fdddda0f27eaf4ebdf451d70a41e,unavailable,2017-10-19 13:52:04,2017-10-19 14:07:41,2017-11-10,88085,florianopolis,SC
414,e5812a30b6ae5ceaae29fdb7920e7853,unavailable,2018-07-30 19:35:39,2018-08-04 23:31:03,2018-08-08,13875,sao joao da boa vista,SP
415,9eb45b0aa6ff6baf71a20c68414f8089,unavailable,2017-07-19 23:29:07,2017-07-20 23:35:19,2017-08-22,44600,ipira,BA
416,05c852fbe20c108caf9f479633cbe088,unavailable,2018-07-12 12:21:56,2018-07-13 15:10:16,2018-07-24,4661,sao paulo,SP
417,65df8539acbce2e41ba3a4a3ce0a3470,unavailable,2017-06-07 16:08:41,2017-06-07 16:15:24,2017-06-28,5876,sao paulo,SP
418,574f906eedf477adaf3507222887d81f,unavailable,2018-06-03 21:19:01,2018-06-05 04:12:46,2018-07-17,93546,novo hamburgo,RS
419,a3ef7e4271c9088cf2d3de8305ef2355,unavailable,2017-11-03 22:26:44,2017-11-03 22:45:51,2017-11-24,9430,ribeirao pires,SP
420,5d80dfb48f5c62fe1cbd194b1b6f57bd,unavailable,2017-12-04 15:42:31,2017-12-04 17:22:51,2018-01-11,92325,canoas,RS
421,4a42846a6eed9d15714fe30181399f2a,unavailable,2017-02-17 13:57:00,2017-02-17 14:05:18,2017-03-20,22470,rio de janeiro,RJ
422,92fca7ed7b7df4695007bd7f227e3333,unavailable,2017-02-01 12:03:36,2017-02-01 12:15:56,2017-03-03,21351,rio de janeiro,RJ
423,e444dbf63e18f98c43c81f5ccc7ef8a0,unavailable,2017-09-25 12:12:02,2017-09-25 12:25:45,2017-10-30,84264,telemaco borba,PR
424,cd80f267aabc7357c2caaa8848e1cd3c,unavailable,2017-12-07 12:26:00,2017-12-07 15:21:55,2018-01-02,18046,sorocaba,SP
425,4603cc4d4654635e3c16a1ac226036f4,unavailable,2017-10-12 16:18:54,2017-10-12 16:35:34,2017-11-13,58013,joao pessoa,PB
426,a327b5ecc65060cc462211724d715367,unavailable,2017-12-08 22:41:10,2017-12-08 22:52:43,2017-12-27,7170,guarulhos,SP
427,9710f97e7fb3ccd742ef8b5270d8d78f,unavailable,2018-07-23 12:57:36,2018-07-28 23:31:01,2018-08-09,31060,belo horizonte,MG
428,f3988a6f6afe000b1617ab4429c5396c,unavailable,2017-07-11 04:47:35,2017-07-11 04:55:12,2017-08-08,30380,belo horizonte,MG
429,1985dcd0eb8cb683615c1d2b8f324572,unavailable,2018-05-01 14:41:25,2018-05-02 14:59:49,2018-06-01,47300,casa nova,BA
430,9f24a452d2f08d94503f8755cc845362,unavailable,2017-09-04 02:26:00,2017-09-04 22:30:15,2017-10-03,58900,cajazeiras,PB
431,ae60d8ce9aa713ec6cc02a1b15e6759e,unavailable,2017-05-30 12:07:33,2017-05-30 13:10:38,2017-06-30,69057,manaus,AM
432,cb4a79c1e6c9ae44302861e7602cc449,unavailable,2017-12-06 15:46:07,2017-12-06 15:57:29,2018-01-03,87030,maringa,PR
433,6e7f938e1ebc4eb4b205b2ad66c5525d,unavailable,2017-09-12 00:08:18,2017-09-12 00:23:58,2017-10-03,35450,itabirito,MG
434,80f0181edc2f4a5bd3384a3c39a83cee,unavailable,2018-01-14 19:24:28,2018-01-14 19:36:26,2018-01-30,4809,sao paulo,SP
435,091deda616c370d63f0bf9a3f525fb34,unavailable,2017-08-11 11:08:53,2017-08-12 11:23:41,2017-09-04,30640,belo horizonte,MG
436,b2f39212b22fb44dc0d57cdd6d1790dc,unavailable,2017-05-09 19:59:26,2017-05-14 21:32:09,2017-05-25,17047,bauru,SP
437,9192399976bb077688f5cf72fc8ab37b,unavailable,2017-10-30 13:27:56,2017-11-01 03:10:30,2017-11-17,9851,sao bernardo do campo,SP
438,5e0eae0316373e1459c05b539e18f060,unavailable,2018-01-26 00:49:25,2018-01-26 01:13:35,2018-02-09,11725,praia grande,SP
439,6c15888cd708d4c1487eb36753212d69,unavailable,2018-03-07 20:19:42,2018-03-08 20:10:32,2018-03-26,14409,franca,SP
440,9a31fd9d697e9670777501f720773fd9,unavailable,2018-02-15 19:40:00,2018-02-17 03:47:14,2018-03-23,76806,porto velho,RO
441,dd3346a58fc7d6db3cb6f403c325ead9,unavailable,2018-01-21 19:04:45,2018-01-22 13:57:24,2018-02-06,7787,cajamar,SP
442,9e99d220ca1057d22b317d36cf203620,unavailable,2018-01-03 17:05:21,2018-01-05 02:35:44,2018-02-01,27258,volta redonda,RJ
443,2636c69e57fce1b3a556b70f1acd1192,unavailable,2017-03-01 09:02:12,2017-03-01 09:10:21,2017-04-10,55370,sao bento do una,PE
444,3f2467ae6b5a92494a59e95de0d79ba8,unavailable,2018-01-21 09:43:40,2018-01-23 03:36:52,2018-02-19,41213,salvador,BA
445,c12c13ee9d5307f765798632ef70d689,unavailable,2017-05-06 00:13:09,2017-05-09 09:45:17,2017-06-06,74770,goiania,GO
446,fc55691eabf7bd6d38e8d49b4cdd8629,unavailable,2017-06-07 13:22:49,2017-06-07 13:35:13,2017-07-10,95185,carlos barbosa,RS
447,baec85e7fa005a17b89b8bf93300cb5f,unavailable,2018-01-12 02:07:28,2018-01-12 02:15:35,2018-01-31,7172,guarulhos,SP
448,1e792fcdefb0bb34325cdc1dee84fcea,unavailable,2018-02-11 00:41:04,2018-02-11 01:48:51,2018-03-06,22770,rio de janeiro,RJ
449,df5f65d2dec68b07404b0aa6f09aee32,unavailable,2017-07-17 21:42:18,2017-07-17 21:55:21,2017-08-08,39680,capelinha,MG
450,82492ccd735c628d8a98d08d7ffbe501,unavailable,2017-10-18 18:21:48,2017-10-19 02:49:36,2017-10-30,4843,sao paulo,SP
451,dc5287133fa7ba014e8083e381bf8270,unavailable,2017-11-11 15:50:48,2017-11-14 04:15:29,2017-12-04,4313,sao paulo,SP
452,59798edc300f7563a9bdf18b2740def9,unavailable,2017-07-05 19:06:19,2017-07-05 19:23:18,2017-07-27,32641,betim,MG
453,b9eb04083d9367fcd3523d0125406023,unavailable,2017-06-02 10:27:06,2017-06-02 10:35:12,2017-07-11,60325,fortaleza,CE
454,642b39405abba96bc0e134680e8ceb02,unavailable,2017-03-05 09:28:24,2017-03-07 04:10:29,2017-04-03,88390,barra velha,SC
455,1800254c5ad71baad5c53866d4ed0ea0,unavailable,2017-11-14 11:38:34,2017-11-14 11:50:40,2017-12-04,22250,rio de janeiro,RJ
456,a027b795d174ac4c8c7fd853838b5744,unavailable,2017-12-12 14:07:04,2017-12-12 14:49:58,2018-01-11,12517,guaratingueta,SP
457,f434066a90c729686966ab151fa4c7ec,unavailable,2018-01-19 01:08:20,2018-01-20 01:19:33,2018-02-15,87030,maringa,PR
458,858f8fbff9d717450f931fc6e9d15029,unavailable,2017-10-10 12:09:59,2017-10-10 12:29:53,2017-11-08,78270,salto do ceu,MT
459,3b4b5ec89dc09c7aedc74199be65fef7,unavailable,2017-10-18 11:33:40,2017-10-18 11:50:13,2017-11-21,45550,ubata,BA
460,bd51fae4e79d90bca958267d6e6bee30,unavailable,2017-11-17 20:03:46,2017-11-17 21:06:24,2017-11-30,2612,sao paulo,SP
461,8d6342c5d498f0042ad00193ce3038c8,unavailable,2017-10-02 08:56:39,2017-10-03 04:14:33,2017-10-26,79011,campo grande,MS
462,20e297eefc937e9b79e2cf97e9faddf1,unavailable,2018-05-09 16:39:41,2018-05-09 17:08:46,2018-05-29,73900,posse,GO
463,6d97e3d5d9043bb4fa4f8fd0b4d9f230,unavailable,2017-09-20 15:01:41,2017-09-21 03:04:43,2017-09-29,3575,sao paulo,SP
464,d8716a985f69a46751cc046b0fea0d98,unavailable,2017-10-06 12:54:42,2017-10-06 13:07:10,2017-10-24,2331,sao paulo,SP
465,3716cd16bc2a97768309209eb4d4c6a7,unavailable,2017-11-29 09:54:26,2017-11-29 10:17:33,2017-12-21,71940,brasilia,DF
466,b302801106ed1f5eb6f08ccdae6fea99,unavailable,2017-07-18 15:51:54,2017-07-18 16:03:39,2017-08-11,35600,bom despacho,MG
467,261e56a43de07e1b1bc9e8615c8e8aa9,unavailable,2017-08-30 15:17:09,2017-08-31 02:45:02,2017-09-18,4883,sao paulo,SP
468,33c4ff80921c70a563083f3e317f7247,unavailable,2017-12-18 18:34:30,2017-12-20 11:51:56,2018-01-16,13082,campinas,SP
469,1e4dc51447faa970879bb120932eebb6,unavailable,2018-01-22 09:27:54,2018-01-23 03:52:47,2018-02-14,19900,ourinhos,SP
470,3bb3f7783f2e72ad6c1baacfdc807994,unavailable,2017-11-30 16:45:27,2017-11-30 16:58:24,2017-12-18,3820,sao paulo,SP
471,d69fcef5a5fe3a3db60ea65c6ee499cc,unavailable,2017-12-02 10:11:44,2017-12-02 10:30:31,2018-01-08,57046,maceio,AL
472,037a9cf279c376ab222c9d27be892513,unavailable,2017-11-06 13:04:40,2017-11-08 08:15:33,2017-12-06,93950,dois irmaos,RS
473,b465e6231fb8411e534acc602cff4adb,unavailable,2017-06-11 23:20:34,2017-06-12 23:31:15,2017-07-06,5527,sao paulo,SP
474,30e0a586733725ef792f50d33720b961,unavailable,2017-03-02 11:07:10,2017-03-02 11:22:32,2017-03-24,16200,birigui,SP
475,484ce4bf2067023e5184d003c41eb07a,unavailable,2017-11-24 12:17:32,2017-11-24 20:15:44,2017-12-15,72220,brasilia,DF
476,1c851b2d3587fe02888b58c64fbc1ab0,unavailable,2018-01-09 16:25:08,2018-01-09 16:35:27,2018-01-23,13360,capivari,SP
477,32c75dfb830b25a968cfd39e54d315a3,unavailable,2017-11-07 15:40:54,2017-11-07 15:50:30,2017-12-07,95870,bom retiro do sul,RS
478,6ec704c9a120baaa6b3e162255ec684b,unavailable,2017-12-30 10:52:01,2017-12-30 11:06:11,2018-01-30,37470,sao lourenco,MG
479,a3b14686446d3401d67a3421891c34a3,unavailable,2018-02-09 14:00:02,2018-02-09 14:15:43,2018-03-21,29315,cachoeiro de itapemirim,ES
480,dd6eb2d6d50c1539804511adb0e4fa41,unavailable,2017-08-13 23:23:00,2017-08-13 23:44:01,2017-09-01,15085,sao jose do rio preto,SP
481,1a47da1d66c70489c8e35fe2b5433ab7,unavailable,2016-10-07 18:16:31,2016-10-07 18:53:48,2016-12-07,91430,porto alegre,RS
482,4a1c879db7056f078a037fdf72b6d0fc,unavailable,2018-07-10 19:11:10,2018-07-12 03:26:18,2018-07-26,13940,aguas de lindoia,SP
483,ee11405a850edd187af2fb6e1771bcdb,unavailable,2017-03-01 16:20:27,2017-03-01 18:15:15,2017-04-06,75819,lagoa santa,GO
484,ceb533871105f7cda81fafc19e1ee38e,unavailable,2017-10-20 07:33:11,2017-10-21 03:07:36,2017-11-10,13160,artur nogueira,SP
485,ccbd198eb55e22f3b2240d1605961c5f,unavailable,2017-07-07 13:24:00,2017-07-07 13:35:14,2017-07-31,2807,sao paulo,SP
486,20085191cbcabee83a2016eb4a9fbf21,unavailable,2018-02-26 09:54:44,2018-02-26 10:16:13,2018-03-16,16210,bilac,SP
487,00daac8efd71674d62356c2a306d1e4c,unavailable,2017-11-21 19:20:25,2017-11-21 19:29:26,2017-12-12,35865,dom joaquim,MG
488,8ac55ad4ce4706e06f7284f61746503a,unavailable,2017-08-13 17:33:09,2017-08-13 17:46:20,2017-09-06,86047,londrina,PR
489,2b0edc4c59d83dcef85466718c36a317,unavailable,2017-09-29 19:17:10,2017-09-29 20:00:07,2017-10-17,8690,suzano,SP
490,d785a3d0046f381b43dd7b218998b06a,unavailable,2017-11-11 15:18:25,2017-11-11 15:30:36,2017-11-27,4660,sao paulo,SP
491,40fd591202d04d78c987cfc6990ad237,unavailable,2017-09-24 15:58:12,2017-09-24 16:10:10,2017-10-18,24467,sao goncalo,RJ
492,67b0f3d0a405fc007841f73f2792323b,unavailable,2018-07-30 21:40:41,2018-08-04 23:31:23,2018-08-03,11015,santos,SP
493,31c672e3859d5d55d460ea8dbc39053d,unavailable,2017-02-13 13:56:12,2017-02-13 14:05:21,2017-03-14,13035,campinas,SP
494,3a40d639b7d8167f255bbb2b7372cddd,unavailable,2017-10-17 15:17:53,2017-10-18 03:06:45,2017-11-10,14802,araraquara,SP
495,d17cbd88da86748917f52864d1be98d0,unavailable,2018-02-20 19:08:46,2018-02-20 19:28:37,2018-03-15,12955,bom jesus dos perdoes,SP
496,91427fef1ca1431d3d86d7bcd0b51ebc,unavailable,2017-09-29 12:00:01,2017-10-02 11:49:08,2017-10-20,4111,sao paulo,SP
497,27b7289530871ba2c68509ec562b1544,unavailable,2017-01-31 14:54:29,2017-02-01 02:41:19,2017-03-09,4764,sao paulo,SP
498,1f5833c59dc618d2d3b9072f51195d16,unavailable,2017-04-29 09:42:12,2017-05-03 11:34:19,2017-05-23,24743,sao goncalo,RJ
499,93881917b8e0f2bf11eec7abbbfe43ec,unavailable,2018-08-11 21:38:00,2018-08-11 21:50:11,2018-08-21,13208,jundiai,SP
500,4bd0d8aa4756f78245bd56015d4ddcc0,unavailable,2018-08-11 11:56:24,2018-08-11 12:05:21,2018-08-27,1321,sao paulo,SP
501,51bda649419be0084a39cb53e9c6f262,unavailable,2017-11-17 13:16:42,2017-11-17 13:55:28,2017-11-30,9551,sao caetano do sul,SP
502,3e7ca74af2e30d9f16183f5c9d65ef85,unavailable,2017-08-13 13:53:18,2017-08-15 03:25:25,2017-09-01,18271,tatui,SP
503,8d7e1e66103b85e9ab12cb65dafdf0e3,unavailable,2017-03-25 20:36:01,2017-03-25 20:45:14,2017-05-04,20760,rio de janeiro,RJ
504,2ec030d65d7742d4afb8df93dd86ba76,unavailable,2017-03-06 10:24:34,2017-03-06 10:35:25,2017-04-06,49038,aracaju,SE
505,a37c3175caa4465852b788987ca46d1a,unavailable,2017-10-09 19:39:21,2017-10-09 19:56:08,2017-10-26,18680,lencois paulista,SP
506,7d576f29bdf44b7857414baff1c788b1,unavailable,2017-11-12 17:34:16,2017-11-13 11:06:46,2017-12-06,83407,colombo,PR
507,b7c0d5af4a5a6374adedc4dd9ab21923,unavailable,2018-01-01 23:50:58,2018-01-02 00:07:21,2018-01-18,13505,rio claro,SP
508,453d6f15ae1c7406d6ec6a5ee3909b82,unavailable,2018-02-09 17:34:55,2018-02-09 17:49:30,2018-03-05,20270,rio de janeiro,RJ
509,cb903ba48840fca21bc4c8a7382b4960,unavailable,2017-09-13 23:32:55,2017-09-13 23:43:52,2017-10-02,79041,campo grande,MS
510,259fe605870f08ddf83ebb61f204b9e1,unavailable,2017-08-17 08:58:59,2017-08-19 02:16:08,2017-09-06,17047,bauru,SP
511,55f1a7153e4d67447465073ad9490f04,unavailable,2017-12-04 13:14:31,2017-12-04 16:49:16,2018-01-02,13305,itu,SP
512,742b5d98b8903f6f6a0af740ddd60f2c,unavailable,2017-02-14 17:33:54,2017-02-14 17:45:11,2017-03-13,37120,paraguacu,MG
513,e6152cd6ca627fc4f0f5deddea24f7c2,unavailable,2017-11-29 13:23:16,2017-11-29 13:37:20,2017-12-13,3657,sao paulo,SP
514,52b7f26dd95604cb836ba17f96a6b056,unavailable,2017-07-05 05:55:39,2017-07-07 02:44:23,2017-07-18,81460,curitiba,PR
515,50503051a38d8ee049d1226032c7d82d,unavailable,2017-12-05 10:13:03,2017-12-08 09:52:49,2018-01-03,36930,simonesia,MG
516,fd01599ab4ac4b1c1f5a5d16a7871d72,unavailable,2017-12-08 09:45:27,2017-12-09 02:49:58,2018-01-11,2346,sao paulo,SP
517,2fd1c83dd4714cf3cf796fffb6c8de62,unavailable,2016-10-05 17:21:29,2016-10-06 15:55:40,2016-11-29,31910,belo horizonte,MG
518,a0e71b06151dd529dd0d71f578cd3457,unavailable,2017-11-05 20:59:18,2017-11-05 21:15:24,2017-11-27,30720,belo horizonte,MG
519,00a500bc03bc4ec968e574c2553bed4b,unavailable,2017-11-23 10:53:01,2017-11-25 10:54:38,2018-01-08,41180,salvador,BA
520,18c528b07b50f67122420d4b645dc84c,unavailable,2017-10-25 13:37:41,2017-10-26 02:56:53,2017-11-10,12240,sao jose dos campos,SP
521,ddb580e0827e6b997875e7b5612b8093,unavailable,2017-07-17 21:00:11,2017-07-17 21:15:14,2017-08-04,14401,franca,SP
522,897b4da63b6edde1a33a9fb7caf1dd10,unavailable,2018-07-30 07:38:21,2018-08-04 23:31:16,2018-08-16,49075,aracaju,SE
523,d8a40a1358d3b2dca231abdaa566b054,unavailable,2017-01-25 01:20:19,2017-01-26 01:25:07,2017-03-16,65058,sao luis,MA
524,af6a9f579c74afeefcd5f32733c11a32,unavailable,2018-03-23 16:45:16,2018-03-23 16:55:56,2018-04-05,4531,sao paulo,SP
525,96e78a16640bdff7370dd73cb821fc01,unavailable,2017-07-02 22:15:35,2017-07-04 03:50:25,2017-07-14,82640,curitiba,PR
526,7644fdc557b95c452791b3c1791efc08,unavailable,2017-11-24 11:02:33,2017-11-25 05:49:40,2017-12-20,82800,curitiba,PR
527,876ac30251a0518e1fd87b6ec049df00,unavailable,2017-07-27 12:37:27,2017-07-27 12:50:16,2017-08-23,22280,rio de janeiro,RJ
528,dc69158eb223d2e98bbaaba4c9f81c87,unavailable,2018-01-13 12:26:08,2018-01-13 12:38:31,2018-02-15,4564,sao paulo,SP
529,075cc7ce268544c780299db653d21467,unavailable,2018-04-20 09:39:52,2018-04-20 09:55:19,2018-05-08,4156,sao paulo,SP
530,0667c8670e40ad2783c71d45ceb361e0,unavailable,2017-08-27 20:25:18,2017-08-27 20:35:20,2017-09-20,89520,curitibanos,SC
531,75020ffff57f14ba95e2562980ae510f,unavailable,2017-09-19 17:40:29,2017-09-19 17:55:16,2017-10-11,2815,sao paulo,SP
532,bc99558709784e3ae0b9f8dbff8c06f0,unavailable,2017-11-01 14:27:33,2017-11-01 14:45:51,2017-11-14,2832,sao paulo,SP
533,ee234bfd26ca588915483995d811c1d0,unavailable,2017-11-29 08:39:03,2017-12-01 14:11:36,2017-12-21,4608,sao paulo,SP
534,ac446e82125c862fbe4c638d69f807bb,unavailable,2017-04-06 13:17:49,2017-04-07 06:42:27,2017-04-28,5871,sao paulo,SP
535,6c0c4ed997d520a3b737650e43c8e042,unavailable,2017-03-04 23:45:25,2017-03-06 01:05:32,2017-03-29,70351,brasilia,DF
536,94aa3ae1cb5c1c152c6cc757b68bb659,unavailable,2017-09-26 15:31:52,2017-09-27 02:49:17,2017-10-26,38082,uberaba,MG
537,32bc13d17332ed4f07e360611c146b87,unavailable,2017-11-28 22:54:39,2017-11-28 23:10:57,2017-12-20,8290,sao paulo,SP
538,10e080f0e43ef41f43b9ff6da4451835,unavailable,2017-03-02 21:27:17,2017-03-02 21:35:21,2017-03-28,33913,ribeirao das neves,MG
539,2559552ea70a7caa245eca67f410a3f4,unavailable,2017-10-22 20:44:47,2017-10-22 20:56:31,2017-11-08,3167,sao paulo,SP
540,553fee3c21ab4328508c8e467806613e,unavailable,2018-01-12 23:57:07,2018-01-17 08:30:45,2018-03-02,45200,jequie,BA
541,cfbf015b7e4efd77c1a2ee7e337aea60,unavailable,2017-11-07 17:12:46,2017-11-08 03:46:22,2017-11-30,23860,mangaratiba,RJ
542,2f346d92b11fcc7c342b3392b174cf3b,unavailable,2017-12-07 11:53:32,2017-12-07 15:23:44,2018-01-08,87330,nova cantu,PR
543,d6f1fd48e3b9fbaa5ed2794838559afb,unavailable,2018-06-25 00:03:57,2018-06-26 00:18:00,2018-07-13,6404,barueri,SP
544,bbdef4b5ecad947f721ab789db1dd57f,unavailable,2018-03-04 22:14:40,2018-03-04 22:28:45,2018-03-15,4738,sao paulo,SP
545,ecae73914f65a01db35cc609281364ef,unavailable,2017-05-31 09:52:11,2017-05-31 10:03:24,2017-06-26,23585,rio de janeiro,RJ
546,3b090f7fe6e2cf01b468a154dc9c546a,unavailable,2017-12-06 11:06:41,2017-12-06 12:12:37,2018-01-03,9321,maua,SP
547,42202323e8e5319c107e361d55ad0de6,unavailable,2017-10-30 16:06:30,2017-10-30 17:31:35,2017-11-10,4433,sao paulo,SP
548,fdcca0e15a4d03e3fb89fb14664a3744,unavailable,2017-09-11 20:02:08,2017-09-11 20:15:25,2017-10-02,27600,valenca,RJ
549,54b267f79786d7ac585ab0aac88d6da6,unavailable,2017-07-24 23:36:40,2017-07-24 23:50:15,2017-08-04,6755,taboao da serra,SP
550,e58fb7bfd033514475ab0883ded704f4,unavailable,2017-10-20 07:33:10,2017-10-21 03:07:30,2017-11-10,13160,artur nogueira,SP
551,a536059a071793ef05e7e63cbac9d50e,unavailable,2017-11-20 17:13:05,2017-11-21 03:46:22,2017-12-06,13059,campinas,SP
552,bd7585a77f0aa76b3775bb68fb293356,unavailable,2017-02-08 10:46:02,2017-02-10 02:43:20,2017-03-07,35738,prudente de morais,MG
553,d7198cce0076c5cefda313c12776334c,unavailable,2017-05-12 19:02:52,2017-05-13 18:35:16,2017-06-01,7985,francisco morato,SP
554,3c3df3dd2afaabb39a53131f9ce98116,unavailable,2018-01-25 14:52:00,2018-01-25 15:09:44,2018-02-19,13880,vargem grande do sul,SP
555,ed1acc924e85e293849485a9d5dc3498,unavailable,2017-05-15 10:54:23,2017-05-17 03:45:23,2017-06-02,35030,governador valadares,MG
556,a8ebe927b1b85cc950bba001cac770f7,unavailable,2017-12-06 19:45:34,2017-12-06 19:56:20,2017-12-22,2407,sao paulo,SP
557,0cfc5b8b63bf71f738f96e68adb96b3d,unavailable,2017-12-05 20:48:42,2017-12-07 03:15:48,2018-01-10,99270,sao domingos do sul,RS
558,0da43144c61f413957a7e7c8b2555dad,unavailable,2017-10-13 17:57:20,2017-10-13 18:08:06,2017-11-09,36580,teixeiras,MG
559,24cee263ae15271412b77854eb10b840,unavailable,2017-11-01 18:16:28,2017-11-02 18:25:33,2017-11-24,65077,sao luis,MA
560,cbc0f78d9e0d7cd99582cd7552cfd64f,unavailable,2017-02-14 11:45:11,2017-02-14 11:55:18,2017-03-15,20040,rio de janeiro,RJ
561,e51a8e1d0f0a0cc6eae0b605b53cf9ed,unavailable,2017-06-04 21:37:58,2017-06-04 21:50:18,2017-07-10,63645,deputado irapuan pinheiro,CE
562,a20244bef3bafb6f4d37e3603539336d,unavailable,2017-12-14 10:33:27,2017-12-15 17:32:15,2018-01-10,35053,governador valadares,MG
563,fbd87e9a66a24294c9f8deb5efca45a1,unavailable,2017-07-06 12:53:40,2017-07-08 03:25:37,2017-07-26,11925,ilha comprida,SP
564,8b08f0e729f58529ed03e763270f78d5,unavailable,2017-08-24 21:02:47,2017-08-24 21:15:36,2017-09-27,20270,rio de janeiro,RJ
565,1c2c24a58f6335fa1dbda79cf2ebff74,unavailable,2017-08-17 21:54:26,2017-08-17 22:50:19,2017-09-05,3185,sao paulo,SP
566,9b95554e4a79777fcb0168932c4a9522,unavailable,2017-03-24 15:27:47,2017-03-25 06:42:54,2017-05-04,49070,aracaju,SE
567,6900ba78f72feb30643f7c2e2ebb3aa1,unavailable,2017-04-23 18:16:54,2017-04-23 18:30:35,2017-05-11,17606,tupa,SP
568,c774761f8e5fbbd73a64408df5698ea7,unavailable,2017-10-21 10:38:30,2017-10-21 10:49:26,2017-11-03,89035,blumenau,SC
569,97cf031e8c5bf37a0b310c07800e323a,unavailable,2017-09-10 15:33:30,2017-09-10 15:43:31,2017-09-21,1316,sao paulo,SP
570,1f0a1cc0dc294f24707a0167df26c94b,unavailable,2017-08-03 12:11:32,2017-08-03 14:35:18,2017-08-23,9761,sao bernardo do campo,SP
571,6e7e891760708803a2f4203981f2d69d,unavailable,2017-02-16 19:43:11,2017-02-16 19:55:17,2017-03-17,1019,sao paulo,SP
572,93942353ebd22541194b59e590c0d7de,unavailable,2017-02-08 13:32:00,2017-02-08 13:42:35,2017-03-17,38490,indianopolis,MG
573,fcdcf0cd9b77731f38b0c97a27038042,unavailable,2017-07-06 21:54:54,2017-07-08 03:23:22,2017-07-19,3962,sao paulo,SP
574,2867faaa7a912bbc2bf8d8e40d7a0354,unavailable,2017-01-22 20:43:58,2017-01-22 20:55:10,2017-03-02,13417,piracicaba,SP
575,32b5ca23bd0b8761a4e3c0fb0b4b4418,unavailable,2018-01-22 09:33:58,2018-01-22 14:14:41,2018-02-19,25977,teresopolis,RJ
576,a112ffd9157da040b7951b8bb6bb2fba,unavailable,2017-02-11 17:32:35,2017-02-15 11:33:15,2017-03-14,12524,guaratingueta,SP
577,b31a540b397cb096c3c5252eab692c9a,unavailable,2017-11-24 12:56:49,2017-11-24 15:13:14,2017-12-27,58175,cuite,PB
578,a0141c1141d9406b48466fe4d1492bf4,unavailable,2017-11-13 18:50:21,2017-11-14 10:35:44,2017-12-13,45265,caetanos,BA
579,b91dd40b68675f4dc29339562895ca26,unavailable,2018-02-24 16:22:06,2018-02-24 16:35:26,2018-03-16,22280,rio de janeiro,RJ
580,d49363a0cc2a1915a5a11f85ea08ea48,unavailable,2018-02-07 15:40:42,2018-02-08 07:10:23,2018-03-05,85990,terra roxa,PR
