,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state
160,10a154c430a23bb8a3ecb2ffc52bf81e,shipped,2018-01-16 11:54:50,2018-01-16 12:16:47,2018-01-17 21:38:42,2018-02-07,24030,niteroi,RJ
161,2dceebebb97f2c0222194e9c24c28296,shipped,2017-10-23 21:44:35,2017-10-23 21:56:09,2017-10-24 16:33:55,2017-11-03,9360,maua,SP
162,19549a52bf4ab2fd2bab7f190e21a4c8,shipped,2018-06-09 20:18:40,2018-06-09 20:31:28,2018-06-12 12:16:00,2018-07-12,41253,salvador,BA
163,cf2c702bc3b60b945e5efb11e99c97ce,shipped,2018-06-15 16:35:58,2018-06-15 17:02:32,2018-06-18 16:04:00,2018-07-13,12225,sao jose dos campos,SP
164,57a7b18332c1b9b26d96e35379af3a38,shipped,2018-08-06 19:25:14,2018-08-08 04:35:15,2018-08-17 14:32:00,2018-08-22,8072,sao paulo,SP
165,e179226f2bce4372c9425cf0a6948201,shipped,2017-12-12 16:59:08,2017-12-12 17:08:54,2017-12-13 22:38:40,2018-01-08,22793,rio de janeiro,RJ
166,d642656598ae928a250620315d19e87e,shipped,2018-03-07 10:43:39,2018-03-07 10:55:37,2018-03-12 18:20:57,2018-04-09,66814,belem,PA
167,6b38b67d834db1c3d56ddd487abd313d,shipped,2017-04-19 15:11:34,2017-04-19 16:22:02,2017-04-20 14:33:47,2017-05-17,42700,lauro de freitas,BA
168,d1b7637acd3a7a42101faf9066e7309c,shipped,2018-05-20 18:58:04,2018-05-20 19:10:36,2018-05-24 06:53:00,2018-06-06,4828,sao paulo,SP
169,11ac4935b48d92b0e8d9b2176da04d80,shipped,2018-03-23 21:33:01,2018-03-23 21:47:29,2018-03-27 02:26:28,2018-04-05,2232,sao paulo,SP
170,28f746eeb91e247397a0eb18834a45a0,shipped,2018-01-06 19:56:07,2018-01-06 20:07:19,2018-01-08 17:33:20,2018-02-07,22621,rio de janeiro,RJ
171,155ff86a37e4becb60f238b3ee90775b,shipped,2017-06-07 18:40:17,2017-06-07 19:22:20,2017-06-22 09:08:02,2017-06-23,6329,carapicuiba,SP
172,d673513c79ca55525c1a535452b4b6e4,shipped,2018-04-18 22:14:34,2018-04-18 22:31:11,2018-04-19 17:51:14,2018-05-22,21755,rio de janeiro,RJ
173,1ed51c0babffeaa2c1c67f3202eb0042,shipped,2018-05-10 22:06:24,2018-05-10 22:17:04,2018-05-15 12:37:00,2018-05-29,73030,brasilia,DF
174,1df2775799eecdf9dd85024255c611b7,shipped,2017-07-13 11:03:05,2017-07-13 11:10:22,2017-07-18 18:17:30,2017-08-14,65063,sao luis,MA
175,49db7943d60b6805c3a41f5474772a09,shipped,2017-05-13 21:23:34,2017-05-14 02:10:09,2017-05-20 07:43:42,2017-06-27,58416,campina grande,PB
176,42aab2305332f1fc30ae6f03acfa1bad,shipped,2018-04-08 11:56:41,2018-04-08 12:10:14,2018-04-09 21:36:50,2018-05-03,57081,maceio,AL
177,2e22dc2fce65e5b9d73a11d717f41724,shipped,2017-01-21 20:53:19,2017-01-21 21:05:17,2017-02-09 14:28:33,2017-03-14,65393,buriticupu,MA
178,c71145d06b89602679deb5e8a297f10b,shipped,2018-04-05 19:38:05,2018-04-06 19:30:22,2018-04-09 17:41:52,2018-04-27,4857,sao paulo,SP
179,07b9210fa8f57b996c79cb931e817393,shipped,2018-01-25 03:24:05,2018-01-26 03:16:50,2018-01-26 21:03:50,2018-02-22,61900,maracanau,CE
180,b405825393f5c6c990926ccaf70d2fd9,shipped,2017-06-05 22:17:37,2017-06-06 22:35:12,2017-06-09 12:27:24,2017-06-26,13189,hortolandia,SP
181,b8197dddd8d9e9a9789a8573d6f84d7e,shipped,2018-06-25 12:01:55,2018-06-25 12:13:42,2018-06-26 14:19:00,2018-07-31,21321,rio de janeiro,RJ
182,f989d3ba2acbcf3d6168a67eef142f3e,shipped,2018-07-21 20:00:37,2018-07-21 20:15:23,2018-07-23 07:53:00,2018-07-31,13053,campinas,SP
183,e1e8e3bca903de27e9a1c72b5a5795e0,shipped,2017-04-16 06:31:08,2017-04-16 06:41:44,2017-04-17 08:27:46,2017-05-11,20740,rio de janeiro,RJ
184,51df4b64807ba1804510ee0c17f1e074,shipped,2017-06-25 20:33:38,2017-06-26 21:43:16,2017-06-27 14:18:01,2017-07-18,20921,rio de janeiro,RJ
185,6ea1f20d81136864e6e10ac9cce17901,shipped,2017-12-04 21:13:09,2017-12-06 07:13:52,2017-12-08 21:51:40,2018-01-10,53605,igarassu,PE
186,393e604943de623d0c4d474259214378,shipped,2018-02-23 13:07:38,2018-02-23 13:29:37,2018-02-28 22:14:16,2018-04-03,68702,capanema,PA
187,7fece9c7487cb93f6d37df78e2283d07,shipped,2018-04-11 21:29:11,2018-04-12 11:15:25,2018-04-12 22:54:26,2018-05-10,74820,goiania,GO
188,076008aa37f0393fff972b8b0121fd94,shipped,2018-06-08 19:05:44,2018-06-09 19:10:56,2018-06-11 13:12:00,2018-06-19,5795,sao paulo,SP
189,297358750c4d97989ee76a22ce38764f,shipped,2017-08-25 22:28:41,2017-08-25 22:45:11,2017-09-13 21:39:45,2017-09-20,25510,sao joao de meriti,RJ
190,52a0f6c103d6b2a22b489ebf37c5a504,shipped,2018-04-18 18:28:31,2018-04-18 18:50:13,2018-04-19 20:47:34,2018-05-15,88385,penha,SC
191,bb95bf1d97c8c2a8e327a7e4b0add9df,shipped,2018-01-23 22:24:55,2018-01-23 22:34:49,2018-01-26 18:59:12,2018-02-16,13360,capivari,SP
192,3213c825fd43c3d2aa27fed77ef29519,shipped,2018-08-07 21:40:46,2018-08-08 14:35:16,2018-08-09 14:06:00,2018-08-10,8717,mogi das cruzes,SP
193,7bd62497a7402220bd5006cec2c7b749,shipped,2017-05-17 10:35:54,2017-05-18 02:22:39,2017-05-19 10:42:25,2017-06-26,55790,taquaritinga do norte,PE
194,b93753633fb990e3c74dc9474c9d9e53,shipped,2018-05-01 20:45:44,2018-05-03 04:12:47,2018-05-03 13:54:00,2018-05-22,8160,sao paulo,SP
195,bcfd112593a122ae1272e80681e2ac72,shipped,2017-03-07 12:36:25,2017-03-07 13:03:57,2017-03-09 09:37:45,2017-03-28,21221,rio de janeiro,RJ
196,5b2bc181b79df76b831c2c73bfa96c08,shipped,2018-03-28 16:44:49,2018-03-28 16:55:33,2018-04-02 13:33:32,2018-04-17,30570,belo horizonte,MG
197,5cb8558cbb7c0c2f00f43468579d3e3c,shipped,2016-10-04 15:02:37,2016-10-05 03:10:59,2016-10-15 10:14:10,2016-12-02,33400,lagoa santa,MG
198,17072870cced0e2db845c2cc0bb385e7,shipped,2018-02-02 14:51:38,2018-02-02 15:18:01,2018-02-03 15:28:39,2018-03-07,60762,fortaleza,CE
199,8c6eb35c6bb5e1a9dbf00531ab9404e3,shipped,2018-04-06 12:17:13,2018-04-07 02:50:13,2018-04-09 20:04:19,2018-05-02,52011,recife,PE
200,440efc866515b274c87852a745f91726,shipped,2018-02-26 11:50:45,2018-02-26 12:31:14,2018-02-27 18:46:50,2018-03-23,53170,olinda,PE
201,181f8cdc95994be0cdebf5aa7aecb2b6,shipped,2017-04-03 20:26:05,2017-04-04 20:35:07,2017-04-05 15:07:58,2017-04-26,31550,belo horizonte,MG
202,f69cf3b291cebc67406533d345c21e01,shipped,2018-07-23 14:30:16,2018-07-24 11:32:35,2018-07-30 15:42:00,2018-08-22,35450,itabirito,MG
203,acb3a4ba3d4d4b0c57cd93736fa61558,shipped,2017-01-29 15:21:30,2017-01-30 15:33:30,2017-01-31 13:54:38,2017-03-20,78128,varzea grande,MT
204,2d1cfcc5ed3232215b908e86ff33da61,shipped,2018-01-21 21:52:15,2018-01-22 14:01:28,2018-01-31 20:54:07,2018-02-06,4476,sao paulo,SP
205,e9cd616f98d71b98fd6464ec06a6f763,shipped,2018-04-03 11:43:50,2018-04-03 12:09:29,2018-04-04 18:31:28,2018-05-02,66080,belem,PA
206,063b573b88fc80e516aba87df524f809,shipped,2016-10-07 19:17:00,2016-10-07 19:29:20,2016-10-30 10:23:36,2016-12-01,13304,itu,SP
207,94aa7cffedc2aed45e67a865fe6ec0f9,shipped,2018-02-27 10:47:13,2018-02-27 11:09:46,2018-03-02 00:57:17,2018-03-20,25253,duque de caxias,RJ
208,88c6c911e3d4308b3f355533115275c3,shipped,2017-09-09 16:46:09,2017-09-09 16:55:12,2017-09-13 21:46:55,2017-09-28,52011,recife,PE
209,c108072ab31ec90a754129c171577f5f,shipped,2017-10-16 21:13:03,2017-10-16 21:28:13,2017-10-26 20:40:20,2017-10-26,12247,sao jose dos campos,SP
210,f77e96b95a568b64ae8fbf7a413c3c4e,shipped,2017-12-03 20:25:13,2017-12-05 20:16:23,2017-12-06 19:12:05,2017-12-29,26545,nilopolis,RJ
211,baf1b12b26680071c8851fc697020e62,shipped,2018-01-21 15:41:59,2018-01-22 13:52:37,2018-01-25 19:55:47,2018-02-22,43820,candeias,BA
212,d889a8ab0342b0b548b78963f15aa195,shipped,2017-10-11 16:23:11,2017-10-13 12:56:29,2017-10-13 19:20:05,2017-11-07,2983,sao paulo,SP
213,6e089ddde2c178b6b61fcdda22c9e84e,shipped,2017-06-15 11:10:41,2017-06-16 11:10:20,2017-06-22 08:44:11,2017-07-24,55920,itambe,PE
214,fe68d8f20f2d6e9d702a74d3bfa9c4fa,shipped,2018-03-28 08:00:41,2018-03-28 08:15:16,2018-03-28 20:28:44,2018-04-19,35530,claudio,MG
215,972e7938b32b93b78bf5faf4358ad5fe,shipped,2018-07-24 01:35:56,2018-07-24 21:05:23,2018-07-25 11:51:00,2018-08-14,92440,canoas,RS
216,24cfb770f308b181cc3ae36ca3d573ad,shipped,2017-04-02 01:12:22,2017-04-02 01:22:40,2017-04-03 15:20:52,2017-04-26,2325,sao paulo,SP
217,1fa2f14ef2c0672f66f1e2ef26c8fdf5,shipped,2017-12-12 21:37:39,2017-12-12 22:23:32,2017-12-15 19:45:08,2018-01-12,13295,itupeva,SP
218,2326391ae5a49ca43aec4e487b6a2d38,shipped,2018-05-15 18:06:09,2018-05-15 18:34:39,2018-05-17 12:33:00,2018-06-05,60191,fortaleza,CE
219,ad380680e87dea0f2abf5cd5bace626c,shipped,2018-01-21 15:54:02,2018-01-22 13:52:41,2018-01-24 18:26:40,2018-02-20,60336,fortaleza,CE
220,74f9bd2026845a5fd61c4dddd3a54503,shipped,2018-01-16 13:31:29,2018-01-16 14:32:31,2018-01-17 19:22:39,2018-02-02,8340,sao paulo,SP
221,5b66cfa802ab8ec833c1b80d28788f4a,shipped,2017-07-28 23:29:24,2017-07-28 23:45:17,2017-08-02 20:16:05,2017-09-01,56302,petrolina,PE
222,da309a63c2221b6b10cc09ee29c9a1c6,shipped,2018-03-14 22:39:13,2018-03-16 03:45:26,2018-03-19 17:03:14,2018-04-02,31515,belo horizonte,MG
223,fce519e8efb0019251a9379e9bd86a0c,shipped,2017-07-25 23:39:24,2017-07-25 23:50:15,2017-08-01 19:32:45,2017-08-07,3578,sao paulo,SP
224,bfcb171109072a41eb811fe6bda0c94d,shipped,2018-04-01 18:31:24,2018-04-01 18:47:53,2018-04-03 00:38:43,2018-04-20,24425,sao goncalo,RJ
225,083f267075b03a6cd837f4faa2c7b881,shipped,2018-07-04 08:04:13,2018-07-05 16:33:06,2018-07-12 13:50:00,2018-07-31,50760,recife,PE
226,f67e9b8dc50a6d514738faf418d8de69,shipped,2017-07-04 15:58:05,2017-07-05 03:04:01,2017-07-06 13:28:59,2017-08-03,45652,ilheus,BA
227,daf9351361ff975f5aea7c82d29c5f3c,shipped,2017-08-15 23:51:35,2017-08-16 01:55:09,2017-08-22 14:52:27,2017-09-15,20211,rio de janeiro,RJ
228,ba4ca0fc7fbb88ea289868764ca06619,shipped,2018-03-04 12:27:09,2018-03-04 13:41:01,2018-03-08 00:38:41,2018-03-28,72610,brasilia,DF
229,b02682757340133856bfb99145dd61cd,shipped,2018-07-28 15:49:27,2018-07-28 16:24:00,2018-07-30 12:27:00,2018-08-13,13057,campinas,SP
230,556ff8bcd5cc9d1737128fc613ce16ad,shipped,2018-07-28 13:20:44,2018-07-30 18:31:40,2018-07-31 14:33:00,2018-08-27,4337,sao paulo,SP
231,a81957953164f65e49dd6af3972b9db5,shipped,2018-05-31 12:58:38,2018-06-03 11:30:34,2018-06-04 14:55:00,2018-07-23,21331,rio de janeiro,RJ
232,a8096d0b94faa1314dbd562efc6a0967,shipped,2018-01-18 04:37:44,2018-01-18 04:52:09,2018-01-18 16:49:00,2018-02-22,40717,salvador,BA
233,6b6e84189c512720324071e9a7769ceb,shipped,2017-12-05 19:02:44,2017-12-07 19:09:33,2017-12-08 17:33:46,2017-12-21,5878,sao paulo,SP
234,ca3b58af42b9daa0734a85b70fefb260,shipped,2018-02-07 01:59:12,2018-02-07 02:10:21,2018-02-07 18:18:28,2018-03-12,63050,juazeiro do norte,CE
235,452053a4ee7ad52552d9102101ff4635,shipped,2017-06-11 19:08:12,2017-06-11 19:15:16,2017-06-12 10:12:32,2017-07-05,35105,baguari,MG
236,1e89e2312f1a1fd948c615602f200480,shipped,2018-06-29 22:00:43,2018-07-05 16:05:46,2018-07-06 09:25:00,2018-07-19,14095,ribeirao preto,SP
237,88743d1ed8e7b6ca01e12830855ccda2,shipped,2018-02-28 17:18:19,2018-02-28 17:30:46,2018-03-02 01:18:59,2018-03-22,22441,rio de janeiro,RJ
238,a23469fd5d775d0200de4f5aaf5421e9,shipped,2017-03-06 22:34:42,2017-03-06 22:45:10,2017-03-08 09:31:51,2017-03-29,83602,campo largo,PR
239,ea27276ae0fbab49a3e542b3f44f6fd4,shipped,2017-03-05 21:47:58,2017-03-07 03:55:24,2017-03-07 11:28:15,2017-03-27,31210,belo horizonte,MG
240,6e4f6fdc70c0d961b8597e98430b8d4f,shipped,2017-05-07 23:32:33,2017-05-07 23:42:04,2017-05-15 14:03:59,2017-06-08,40283,salvador,BA
241,37726a8b1cbcf77034870df2521be6f6,shipped,2018-03-07 10:06:01,2018-03-07 10:15:51,2018-03-08 18:17:02,2018-03-28,29090,vitoria,ES
242,38541d08d4eb7d571b5b80cb6ca9be03,shipped,2017-11-24 21:36:30,2017-11-25 01:31:42,2018-01-04 21:07:51,2017-12-20,13426,piracicaba,SP
243,4360063fea90cf1fafd22f165125cb2e,shipped,2018-07-27 14:16:52,2018-07-27 14:30:07,2018-07-30 11:28:00,2018-08-20,22040,rio de janeiro,RJ
244,4733b3de4bf04376a9d53930899ef18c,shipped,2018-01-08 14:16:01,2018-01-08 14:28:11,2018-01-10 20:14:13,2018-02-14,25902,mage,RJ
245,b8c26c45a4adb8e4dbc205f147659a71,shipped,2017-03-15 07:34:38,2017-03-15 07:34:38,2017-03-20 15:53:46,2017-04-05,83430,campina grande do sul,PR
246,cf1703dbac3ae0d4e32706265f36d200,shipped,2018-05-14 20:32:14,2018-05-14 20:50:20,2018-05-22 12:26:00,2018-06-14,22753,rio de janeiro,RJ
247,8ec3dc58218022294d63f307fb8adaba,shipped,2018-05-14 20:08:22,2018-05-16 03:33:49,2018-05-16 14:04:00,2018-05-22,6132,osasco,SP
248,db640157e1dcec75f26ab07653111cf2,shipped,2017-12-31 10:42:54,2017-12-31 10:50:21,2018-01-03 20:14:20,2018-01-24,12410,pindamonhangaba,SP
249,6ca46f2b9a1592929647682510800e0e,shipped,2018-08-24 17:02:19,2018-08-24 17:15:10,2018-08-27 15:15:00,2018-08-29,2989,sao paulo,SP
250,2631d6c1ebced155e8a1b4e87439161b,shipped,2018-04-18 11:12:24,2018-04-18 11:31:48,2018-04-19 23:18:21,2018-05-08,26525,nilopolis,RJ
251,4b6e9f4a9064668e8c026bf9409993de,shipped,2018-03-09 18:01:07,2018-03-09 18:10:38,2018-03-14 17:42:34,2018-04-09,28740,conceicao de macabu,RJ
252,556b640fe8c3c509b624e3d5ef9a78a5,shipped,2018-05-03 21:09:38,2018-05-03 21:33:08,2018-05-04 14:34:00,2018-06-06,55590,ipojuca,PE
253,af3b01e3241714b3e97093047a467db1,shipped,2017-05-21 20:59:30,2017-05-21 21:10:20,2017-05-22 13:06:10,2017-06-26,69018,manaus,AM
254,66f5111aa3f376fd7dfa577aa7c57515,shipped,2017-01-27 15:00:25,2017-01-27 15:31:29,2017-01-30 18:08:13,2017-03-06,88107,sao jose,SC
255,b245a355c20f011bd92122803bd0f5c3,shipped,2017-08-12 17:08:34,2017-08-14 08:25:14,2017-08-15 17:17:15,2017-09-14,41200,salvador,BA
256,3f913d30288c117e41ffe5cc74743dc9,shipped,2016-10-05 14:36:55,2016-10-06 15:53:06,2016-10-15 12:24:42,2016-11-29,74845,goiania,GO
257,c0a4f59b8df4e3d9d73bc2d28982fb1c,shipped,2018-04-26 14:39:40,2018-04-26 14:51:48,2018-04-27 09:35:00,2018-05-18,1310,sao paulo,SP
258,8d3815553beb9e0a66908d8df19e7ffb,shipped,2017-10-20 19:51:41,2017-10-20 20:05:36,2017-10-23 19:10:52,2017-11-13,22775,rio de janeiro,RJ
259,c79ba7d8e02ca2a64a4474bc0927a03b,shipped,2017-12-06 00:03:51,2017-12-06 00:12:35,2017-12-07 21:09:22,2018-01-02,20561,rio de janeiro,RJ
260,c1556665d5eda63ad0a01cb682e2ad6d,shipped,2018-08-11 17:45:38,2018-08-11 17:55:15,2018-08-13 14:55:00,2018-08-20,24120,niteroi,RJ
261,928039731518f9e1c89ffe7c84bd272b,shipped,2018-03-23 22:28:09,2018-03-23 22:35:24,2018-03-27 02:32:21,2018-04-11,38200,frutal,MG
262,42682e26483a7308854ae17e8ff408dc,shipped,2017-07-07 12:48:06,2017-07-07 12:55:14,2017-07-12 15:27:48,2017-08-07,88495,garopaba,SC
263,a68ce1686d536ca72bd2dadc4b8671e5,shipped,2016-10-05 01:47:40,2016-10-07 03:11:22,2016-11-07 16:37:37,2016-12-01,91250,porto alegre,RS
264,21c8e489ad81de6c543c6e3964f8038f,shipped,2017-11-10 10:09:43,2017-11-10 10:26:45,2017-11-16 14:40:35,2017-11-24,86015,londrina,PR
265,9c9d443e386dc6332b14958d37eaf75b,shipped,2018-03-25 09:14:45,2018-03-25 09:27:48,2018-03-27 19:44:33,2018-04-20,13320,salto,SP
266,38464606001eea475b8009745791c68e,shipped,2017-12-21 14:55:50,2017-12-21 15:10:16,2017-12-26 14:28:53,2018-01-22,79370,ladario,MS
267,bda48a4ac6c3da5a90069adfc818311a,shipped,2017-04-17 09:56:09,2017-04-17 10:10:16,2017-04-18 14:28:06,2017-05-10,13206,jundiai,SP
268,e65296eb50fe1920930ee46ff3337238,shipped,2018-02-19 15:37:47,2018-02-19 16:35:29,2018-02-21 21:08:59,2018-03-14,28613,nova friburgo,RJ
269,3e63664ed5cdf7a1435eec921b9091a1,shipped,2017-06-04 20:35:27,2017-06-04 20:50:17,2017-06-05 14:42:47,2017-06-28,22471,rio de janeiro,RJ
270,170130a20f16a39581bba39d938d2e25,shipped,2018-05-09 16:21:15,2018-05-09 16:57:29,2018-05-11 12:13:00,2018-06-04,16900,andradina,SP
271,064df82a5ad596912cc304c6c72a42bf,shipped,2017-02-26 14:26:14,2017-02-26 14:35:16,2017-03-01 15:24:52,2017-04-03,2410,sao paulo,SP
272,e11e49042dd9e24863991a081fd4bf19,shipped,2018-03-06 11:13:39,2018-03-06 11:30:38,2018-03-10 00:48:30,2018-03-16,8030,sao paulo,SP
273,feebdfdb4759bd4600d52547c81b4fa8,shipped,2017-09-25 08:57:20,2017-09-25 09:10:09,2017-09-27 15:18:41,2017-10-24,58011,joao pessoa,PB
274,eda3cb37479a52de9848bfba4b805cdf,shipped,2018-05-04 12:55:43,2018-05-05 03:33:38,2018-05-07 15:05:00,2018-05-29,71996,brasilia,DF
275,3a43013148c91141e56e105f93fb3792,shipped,2017-03-06 11:20:27,2017-03-06 11:30:14,2017-03-13 07:52:04,2017-04-06,9510,sao caetano do sul,SP
276,38422d02f6afe2fd7a700d046a3cabee,shipped,2018-05-22 15:04:49,2018-05-22 15:15:27,2018-05-23 12:55:00,2018-06-08,31170,belo horizonte,MG
277,16bd72af325ac043d6194e490e2f0f06,shipped,2018-04-29 13:02:12,2018-04-29 13:15:26,2018-04-30 16:40:00,2018-05-29,41295,salvador,BA
278,5630f20edc34695d0b5daf86dc590767,shipped,2018-04-05 09:58:12,2018-04-06 09:55:16,2018-04-09 18:26:39,2018-05-02,58035,joao pessoa,PB
279,99b3fb1a943fa5d4af2a3386f00fdd19,shipped,2018-08-22 09:01:17,2018-08-22 09:10:17,2018-08-23 14:09:00,2018-08-30,6442,barueri,SP
280,5010ecbb29633b8a98b4e6b6075b238b,shipped,2017-10-25 21:34:24,2017-10-25 21:49:32,2017-10-30 19:28:01,2017-11-27,30710,belo horizonte,MG
281,4cd90538d177466bf45e1a552242c216,shipped,2018-01-12 21:14:20,2018-01-12 21:28:53,2018-01-15 18:09:47,2018-02-14,71020,brasilia,DF
282,c313f7a184ca89fe98049253bd4a3806,shipped,2018-08-06 21:09:21,2018-08-08 03:05:19,2018-08-08 12:59:00,2018-08-17,22753,rio de janeiro,RJ
283,bde483878bed3f9a95fed760af049891,shipped,2018-08-01 19:06:24,2018-08-02 11:30:11,2018-08-03 12:07:00,2018-08-22,52080,recife,PE
284,6c37458893de8ddaa38b557e58e3bfb7,shipped,2018-01-06 15:42:24,2018-01-06 15:56:47,2018-01-09 02:43:31,2018-02-07,65057,sao luis,MA
285,fa65dad1b0e818e3ccc5cb0e39231352,shipped,2017-04-20 12:45:34,2017-04-22 09:10:13,2017-04-24 11:31:17,2017-05-18,78065,cuiaba,MT
286,7cb4dff15cb0bfae18db9857cf0455f4,shipped,2018-03-27 16:57:14,2018-03-27 17:11:32,2018-03-28 19:23:32,2018-04-27,66055,belem,PA
287,31d088e504f8c5f70f6b429451511680,shipped,2017-05-02 20:52:16,2017-05-03 15:22:46,2017-05-05 08:12:29,2017-05-25,24724,sao goncalo,RJ
288,3a2b0d4a2b00020fddcc9d625553a114,shipped,2018-08-12 22:26:07,2018-08-12 22:35:16,2018-08-14 09:05:00,2018-08-16,6266,osasco,SP
289,583f25389c1ba1869b3311c5cf44e9db,shipped,2017-11-15 00:03:55,2017-11-15 01:11:22,2017-11-17 22:09:44,2017-12-27,67035,ananindeua,PA
290,f60acdf6e4ce0842ce375a157ae600c0,shipped,2017-10-07 19:02:42,2017-10-07 19:14:15,2017-10-09 20:17:57,2017-11-07,44052,feira de santana,BA
291,02b9fd867657f257dc634a2e7e0f73c5,shipped,2017-06-10 12:16:30,2017-06-11 06:42:47,2017-06-22 07:47:49,2017-07-17,73015,brasilia,DF
292,73b205f9aeaddefc8fd66b0816877e3d,shipped,2018-03-19 14:48:23,2018-03-19 15:17:12,2018-03-22 20:38:24,2018-04-10,28890,rio das ostras,RJ
293,02f30be57375dc610c40ca989d2385b7,shipped,2017-11-27 18:25:55,2017-11-28 03:21:19,2017-11-29 20:03:26,2017-12-11,13327,salto,SP
294,8d38f0c621183c4e95c8c65aba625120,shipped,2017-07-23 11:26:15,2017-07-23 11:43:33,2017-07-25 12:04:43,2017-08-17,23075,rio de janeiro,RJ
295,a584b2acfafd53fc605e76baa4a5cfaf,shipped,2018-02-01 22:40:26,2018-02-02 16:00:42,2018-02-03 01:32:57,2018-02-23,22710,rio de janeiro,RJ
296,42a7750bca23818abc83ea9c3298eace,shipped,2018-06-15 16:50:35,2018-06-15 17:25:59,2018-06-19 15:04:00,2018-06-29,3578,sao paulo,SP
297,a9d045793a3a75774ac0fedb5d7d46c6,shipped,2017-07-04 10:50:11,2017-07-04 11:05:16,2017-07-05 17:03:18,2017-08-03,5057,sao paulo,SP
298,20343beb23f60b10de8ede4f709752cb,shipped,2017-10-11 14:15:48,2017-10-11 14:40:22,2017-10-13 18:27:28,2017-10-24,6700,cotia,SP
299,c6697f0b5a341cb2e357e996c100664a,shipped,2017-12-01 11:09:24,2017-12-02 02:39:22,2017-12-08 23:56:56,2017-12-28,24426,sao goncalo,RJ
300,7f93d00f6512fe25e73b5de688cd5677,shipped,2017-04-14 21:58:15,2017-04-14 22:10:16,2017-04-19 16:24:50,2017-05-08,9170,santo andre,SP
301,c717b33977b903c18d81f8ee220ca736,shipped,2017-03-27 22:35:58,2017-03-27 22:45:15,2017-03-31 10:04:58,2017-04-27,26172,belford roxo,RJ
302,bf6b6ca366554e505b129b759520e852,shipped,2017-08-27 19:30:59,2017-08-29 04:50:18,2017-08-30 21:58:49,2017-09-18,89239,joinville,SC
303,6a6f4f30f771eb3acb7dd11e08a53e00,shipped,2017-11-27 17:54:27,2017-11-27 18:11:51,2017-12-01 19:27:05,2017-12-12,3470,sao paulo,SP
304,daed2231418803be9327f1b4a2cec04d,shipped,2017-07-04 22:54:40,2017-07-05 17:41:49,2017-07-07 19:29:34,2017-07-19,8341,sao paulo,SP
305,c229c6a2f0ecb33d8e2779ebddec3a1f,shipped,2017-12-13 21:24:35,2017-12-15 21:31:18,2017-12-18 19:03:21,2018-01-02,12233,sao jose dos campos,SP
306,e8373fd2805212d0bc74790901dc446c,shipped,2018-03-10 01:16:15,2018-03-10 01:30:28,2018-03-13 11:26:47,2018-04-12,11679,caraguatatuba,SP
307,676c554a88771af1264e81fa10e7e760,shipped,2018-05-02 21:10:43,2018-05-02 21:35:26,2018-05-04 14:16:00,2018-05-23,82800,curitiba,PR
308,284705e9a68479f4ef401d31e5400948,shipped,2017-07-16 16:05:00,2017-07-16 16:23:11,2017-07-19 22:17:34,2017-08-04,18016,sorocaba,SP
309,c4d634f71b69d24d203a3c63edb87e06,shipped,2018-02-20 21:57:03,2018-02-20 22:08:11,2018-02-21 20:52:41,2018-03-12,32670,betim,MG
310,8d89165df616ded20b2cd1bbf3105d28,shipped,2018-03-02 11:35:23,2018-03-02 11:55:40,2018-03-02 21:58:30,2018-04-09,22763,rio de janeiro,RJ
311,b0b5cb8bc442bc5599f4bf65dfc67cf8,shipped,2017-03-23 12:10:06,2017-03-23 13:05:17,2017-03-24 13:57:49,2017-04-11,4265,sao paulo,SP
312,b713808dd06ed1a61d95a024a3e367a1,shipped,2018-02-14 14:34:30,2018-02-15 03:51:23,2018-02-15 16:27:41,2018-03-08,39450,varzelandia,MG
313,7cfa6258a4b606dc9223e212c6cd1341,shipped,2017-10-06 13:00:51,2017-10-06 13:14:16,2017-10-09 21:20:06,2017-11-21,25272,duque de caxias,RJ
314,3e8c191415aece16ba1ac896f535b484,shipped,2018-04-13 16:27:31,2018-04-13 16:55:34,2018-04-17 00:48:46,2018-05-02,2611,sao paulo,SP
315,a4cb4720582c75021fae7dbbd99f3375,shipped,2018-02-28 12:53:24,2018-03-01 02:50:41,2018-03-07 20:12:42,2018-03-22,1525,sao paulo,SP
316,2df094c40051a8f5ed95344421039ced,shipped,2017-03-13 18:44:18,2017-03-13 18:44:18,2017-03-15 07:34:16,2017-04-05,20950,rio de janeiro,RJ
317,a7489739535fa6a82e5cec2b52902488,shipped,2017-04-17 23:39:01,2017-04-18 23:45:19,2017-04-19 14:42:10,2017-05-22,52211,recife,PE
318,d8ae8039b59ce1eb9a0f9579e07d30c7,shipped,2018-02-25 14:44:31,2018-02-27 04:30:55,2018-02-27 23:12:41,2018-03-21,28893,rio das ostras,RJ
319,6f2241a169e16e47cdbe68ce9d8c5865,shipped,2017-12-05 10:20:17,2017-12-05 11:05:20,2017-12-05 20:38:04,2018-01-03,23880,itacurussa,RJ
320,c160599d4ea4eefa0e420db0a0cc9926,shipped,2017-10-27 12:56:40,2017-10-30 07:15:06,2017-10-30 21:37:31,2017-11-10,11740,itanhaem,SP
